id	title	price_pc	price_mobile	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	category_name3	category_name4	naver_category	naver_product_id	condition	import_flag	parallel_import	order_made	product_flag	adult	goods_type	barcode	manufacture_define_number	model_number	brand	maker	origin	card_event	event_words	coupon	partner_coupon_download	interest_free_event	point	installation_costs	pre_match_code	search_tag	group_id	vendor_id	coordi_id	minimum_purchase_quantity	review_count	shipping	delivery_grade	delivery_detail	attribute	option_detail	seller_id	age_group	gender
2129	케플러 (Kep1er) - FIRST IMPACT (1ST 미니앨범) 랜덤	15600			http://musicbroshop.com/goods/view?no=2129&market=naver	http://m.musicbroshop.com/goods/view?no=2129&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2129_tmp_3a5a63fc96183f61e98599de2c6982061772view.jpg		K-POP	MUSIC	POP															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2142	MINO - MINO 3rd FULL ALBUM ["TO INFINITY."] (랜덤)	19400			http://musicbroshop.com/goods/view?no=2142&market=naver	http://m.musicbroshop.com/goods/view?no=2142&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2142_tmp_012b32ae1bcf5107161c16dd2a98a5a94772view.jpg		K-POP	MUSIC	POP															(주)와이지플러스	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2154	더 맨 블랙 (THE MAN BLK) - LOVE TASTE (3RD 미니앨범)	15000			http://musicbroshop.com/goods/view?no=2154&market=naver	http://m.musicbroshop.com/goods/view?no=2154&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2154_tmp_25a84f5b27052ac4cc4e9b2c95e268141305view.jpg		K-POP	MUSIC	R&B/SOUL															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2155	더 맨 블랙 (THE MAN BLK) - FIND AGAIN (4TH 미니앨범)	15000			http://musicbroshop.com/goods/view?no=2155&market=naver	http://m.musicbroshop.com/goods/view?no=2155&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2155_tmp_a38d407aebcbbcbc45c137f4487d61819128view.jpg		K-POP	MUSIC	R&B/SOUL															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2156	더 맨 블랙 (THE MAN BLK) - SHADOW (5TH 미니앨범)	15000			http://musicbroshop.com/goods/view?no=2156&market=naver	http://m.musicbroshop.com/goods/view?no=2156&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2156_tmp_2d3fa6f29dc82e66f25f8b264f2663ee6568view.jpg		K-POP	MUSIC	R&B/SOUL															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2162	김재환 - THE LETTER (4th 미니앨범)	17200			http://musicbroshop.com/goods/view?no=2162&market=naver	http://m.musicbroshop.com/goods/view?no=2162&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2162_tmp_b4249e46bf030ea8d1a856fff3ffa3f28735view.jpg		K-POP	MUSIC	R&B/SOUL															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2165	오메가엑스 (OMEGA X) - LOVE ME LIKE (2ND 미니앨범) 랜덤	17900			http://musicbroshop.com/goods/view?no=2165&market=naver	http://m.musicbroshop.com/goods/view?no=2165&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2165_tmp_2d94b1bdd2a12095ff0e0b20f08ea0955677view.jpg		K-POP	MUSIC	댄스															(주)다날엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2166	업텐션 (UP10TION) - 미니10집 [Novella] 랜덤	17900			http://musicbroshop.com/goods/view?no=2166&market=naver	http://m.musicbroshop.com/goods/view?no=2166&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2166_tmp_5182c7f3737220882869fc4d7b9a4be82844view.jpg		K-POP	MUSIC	댄스															(주)다날엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2170	트렌드지 (TRENDZ) - BLUE SET Chapter 1. TRACKS (1ST 미니앨범)	19400			http://musicbroshop.com/goods/view?no=2170&market=naver	http://m.musicbroshop.com/goods/view?no=2170&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2170_tmp_9d486382e697145dcf9afc2e00b580566853view.jpg		K-POP	MUSIC	댄스															(주)인터파크	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2178	휘인 - Whee (2ND 미니앨범) 랜덤	17900			http://musicbroshop.com/goods/view?no=2178&market=naver	http://m.musicbroshop.com/goods/view?no=2178&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2178_tmp_c91e06303d753b74db645ebb28800fcc5122view.jpg		K-POP	MUSIC	댄스															워너뮤직코리아(주)	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2179	김요한 - Illusion (1ST 미니앨범) 랜덤	17900			http://musicbroshop.com/goods/view?no=2179&market=naver	http://m.musicbroshop.com/goods/view?no=2179&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2179_tmp_2a4114db306e423ada84dfd3b63d4ca36285view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2182	빅톤 싱글 3집 [Chronograph] 랜덤	15000			http://musicbroshop.com/goods/view?no=2182&market=naver	http://m.musicbroshop.com/goods/view?no=2182&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2182_tmp_2bc58b7094cb689ba8c7c505d4b8dd545440view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2183	최예나 - SMiLEY (1ST 미니앨범) 랜덤버전	16500			http://musicbroshop.com/goods/view?no=2183&market=naver	http://m.musicbroshop.com/goods/view?no=2183&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2183_tmp_1dc588d5c7d1284f48044ed191f8dcf25088view.jpg		K-POP	MUSIC	댄스															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2188	온리원오브 (OnlyOneOf) - Instinct Part. 2 (랜덤버전)	17900			http://musicbroshop.com/goods/view?no=2188&market=naver	http://m.musicbroshop.com/goods/view?no=2188&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2188_tmp_66adf8f3368144866ac490232ca2ddc94541view.jpg		K-POP	MUSIC	댄스															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2192	진진 & 라키 (ASTRO) - Restore (1ST 미니앨범) 랜덤버전	18700			http://musicbroshop.com/goods/view?no=2192&market=naver	http://m.musicbroshop.com/goods/view?no=2192&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2192_tmp_20db15f5cf9ad5fe699cbb34134b45b92879view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2193	업텐션 (UP10TION) - NOVELLA (10TH 미니앨범) 랜덤버전	17900			http://musicbroshop.com/goods/view?no=2193&market=naver	http://m.musicbroshop.com/goods/view?no=2193&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2193_tmp_2401e5120d808857e34a285f9b8a176e2903view.jpg		K-POP	MUSIC	댄스															SONY MUSIC	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2195	미래소년 - Marvelous (3RD 미니앨범) (랜덤)	17900			http://musicbroshop.com/goods/view?no=2195&market=naver	http://m.musicbroshop.com/goods/view?no=2195&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2195_tmp_1a3a0d8770dcfca7efb4dab0230232bb2830view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2196	유주 (YUJU) - [REC.] (1ST 미니앨범) 랜덤	15000			http://musicbroshop.com/goods/view?no=2196&market=naver	http://m.musicbroshop.com/goods/view?no=2196&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2196_tmp_25f1bcd6b63c87eb7104007d4e84fefc3628view.jpg		K-POP	MUSIC	댄스															워너뮤직코리아(주)	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2198	드리핀 (DRIPPIN) - Villain (3RD 미니앨범) (랜덤)	17900			http://musicbroshop.com/goods/view?no=2198&market=naver	http://m.musicbroshop.com/goods/view?no=2198&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2198_tmp_1da499d2326dd8451f818983cccff8329373view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2202	뱀뱀 (BamBam) - 2ND MINI ALBUM : B	19400			http://musicbroshop.com/goods/view?no=2202&market=naver	http://m.musicbroshop.com/goods/view?no=2202&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2202_tmp_2bb4034477ee146d0a640a6a0ff030629275view.jpg		K-POP	MUSIC	댄스															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2207	TREASURE (트레저) - 1st MINI ALBUM [THE SECOND STEP : CHAPTER ONE] (PHOTOBOOK ver.)	16500			http://musicbroshop.com/goods/view?no=2207&market=naver	http://m.musicbroshop.com/goods/view?no=2207&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2207_tmp_852219b7a5429917296d0ec98d2430cd7621view.png		K-POP	MUSIC	댄스															(주)와이지플러스	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2221	NCT DREAM - 2022 시즌그리팅 [케이앤팝스 특전 렌티큘러 포토카드 세트 증정]	38000			http://musicbroshop.com/goods/view?no=2221&market=naver	http://m.musicbroshop.com/goods/view?no=2221&market=naver	http://musicbroshop.com/data/goods/1/2022/01/2221_2022012415274319.png		K-POP	K-GOODS	캘린더															SM ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2222	웨이션 브이 (WAYV) - 2022 시즌그리팅 [케이앤팝스 특전 렌티큘러 포토카드 세트 증정]	38000			http://musicbroshop.com/goods/view?no=2222&market=naver	http://m.musicbroshop.com/goods/view?no=2222&market=naver	http://musicbroshop.com/data/goods/1/2022/01/2222_2022012415274918.png		K-POP	K-GOODS	캘린더															SM ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2223	NCT 127 - 2022 시즌그리팅  [케이앤팝스 특전 렌티큘러 포토카드 세트 증정]	38000			http://musicbroshop.com/goods/view?no=2223&market=naver	http://m.musicbroshop.com/goods/view?no=2223&market=naver	http://musicbroshop.com/data/goods/1/2022/01/2223_2022012415275411.png		K-POP	K-GOODS	캘린더															SM ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2225	샤이니 - 2022 시즌그리팅  [케이앤팝스 특전 렌티큘러 포토카드 세트 증정]	38000			http://musicbroshop.com/goods/view?no=2225&market=naver	http://m.musicbroshop.com/goods/view?no=2225&market=naver	http://musicbroshop.com/data/goods/1/2022/01/2225_2022012415283119.png		K-POP	K-GOODS	캘린더															SM ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2227	비비지 (VIVIZ) - Beam Of Prism (1ST 미니앨범)	19400			http://musicbroshop.com/goods/view?no=2227&market=naver	http://m.musicbroshop.com/goods/view?no=2227&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2227_tmp_f9061a24c4a2cde410fc1c319a54f1d18365view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2230	크래비티 (CRAVITY) - 1집 Part.2 [LIBERTY : IN OUR COSMOS] 버전 랜덤발송	17900			http://musicbroshop.com/goods/view?no=2230&market=naver	http://m.musicbroshop.com/goods/view?no=2230&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2230_tmp_a480b3351fd1986f7a2083d1f61f5e299757view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2232	원호 - OBSESSION (1ST 싱글앨범) 랜덤버전	15000			http://musicbroshop.com/goods/view?no=2232&market=naver	http://m.musicbroshop.com/goods/view?no=2232&market=naver	http://musicbroshop.com/data/goods/8/2022/01/2232_tmp_af5bf1c95324dde83f73f46d4e1111911428view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2234	에이핑크 (Apink) - 에이핑크 (Apink) Special Album [HORN] 랜덤	19400			http://musicbroshop.com/goods/view?no=2234&market=naver	http://m.musicbroshop.com/goods/view?no=2234&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2234_tmp_fa442fb62748734289ee8ff88d809ea86197view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2235	하성운(HA SUNG WOON) - SPECIAL ALBUM [YOU]	18700			http://musicbroshop.com/goods/view?no=2235&market=naver	http://m.musicbroshop.com/goods/view?no=2235&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2235_tmp_8fa34624b4a8d8f5cf2e4412c6c01e838322view.jpg		K-POP	MUSIC	POP															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2237	비투비 (BTOB) - 3집 [Be Together] 랜덤	18700			http://musicbroshop.com/goods/view?no=2237&market=naver	http://m.musicbroshop.com/goods/view?no=2237&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2237_tmp_045d47af3a2e12a0aa9ad7ce0990a2bd3399view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2240	템페스트 (TEMPEST) - It’s ME, It's WE (랜덤)	17200			http://musicbroshop.com/goods/view?no=2240&market=naver	http://m.musicbroshop.com/goods/view?no=2240&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2240_tmp_752e1414e90d1278d3a22810eb986b992337view.jpg		K-POP	MUSIC	POP															지니뮤직, 스톤뮤직엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2252	제이위버 (JWiiver) - Jtrap (1ST 미니앨범)	16400			http://musicbroshop.com/goods/view?no=2252&market=naver	http://m.musicbroshop.com/goods/view?no=2252&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2252_tmp_29098221be761862c9a3fbba9f847e440684view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2260	엔믹스 (NMIXX) - AD MARE (Light Ver.) 일반반	10400			http://musicbroshop.com/goods/view?no=2260&market=naver	http://m.musicbroshop.com/goods/view?no=2260&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2260_tmp_3600ed869ca71491f362b8a742db56137084view.jpg		K-POP	MUSIC	POP															(주)드림어스컴퍼니	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2261	방용국 - 2집 [2] 랜덤버전	17900			http://musicbroshop.com/goods/view?no=2261&market=naver	http://m.musicbroshop.com/goods/view?no=2261&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2261_tmp_05f9ff8f99c409f1df3cfb9c9f9bc7287061view.jpg		K-POP	MUSIC	POP															워너뮤직코리아(주)	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2264	블랙레벨 (BLACK LEVEL) - New Start (1ST 미니앨범)	15000			http://musicbroshop.com/goods/view?no=2264&market=naver	http://m.musicbroshop.com/goods/view?no=2264&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2264_tmp_2804cb1483f6fc848519c1dcabd44d436704view.jpg		K-POP	MUSIC	POP															(주)내츄럴리뮤직씨앤씨	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2277	(여자)아이들 - I NEVER DIE	18600			http://musicbroshop.com/goods/view?no=2277&market=naver	http://m.musicbroshop.com/goods/view?no=2277&market=naver	http://musicbroshop.com/data/goods/8/2022/02/2277_tmp_c02d4d3d20cea08c26b4b309f000a27f3629view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2289	솔라 - 容 : FACE (1ST 미니앨범)	17900			http://musicbroshop.com/goods/view?no=2289&market=naver	http://m.musicbroshop.com/goods/view?no=2289&market=naver	http://musicbroshop.com/data/goods/8/2022/03/2289_tmp_a0698532441e3103f9ee68b9a32b97365915view.jpg		K-POP	MUSIC	POP															(주)카카오엔터테인먼트	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2291	NCT DREAM - 정규 2집 [Glitch Mode] (Photobook Ver.)	17900			http://musicbroshop.com/goods/view?no=2291&market=naver	http://m.musicbroshop.com/goods/view?no=2291&market=naver	http://musicbroshop.com/data/goods/8/2022/03/2291_tmp_e6d9584234f463575eb7d938bf7655d03653view.jpg		K-POP	MUSIC	POP															(주)드림어스컴퍼니	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2300	킹덤 (KINGDOM) - History Of Kingdom : Part Ⅳ. Dann	16500			http://musicbroshop.com/goods/view?no=2300&market=naver	http://m.musicbroshop.com/goods/view?no=2300&market=naver	http://musicbroshop.com/data/goods/8/2022/03/2300_tmp_bacbf41292be0383f8709e0f957f07615566view.jpg		K-POP	MUSIC	POP															워너뮤직코리아(주)	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2301	김준수 - DIMENSION (3RD 미니앨범)	17900			http://musicbroshop.com/goods/view?no=2301&market=naver	http://m.musicbroshop.com/goods/view?no=2301&market=naver	http://musicbroshop.com/data/goods/8/2022/03/2301_tmp_7d434027be5c2ccb577dedb7c010505c9944view.jpg		K-POP	MUSIC	POP															(주)와이지플러스	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2305	하이라이트 (HIGHLIGHT) - 1집 [DAYDREAM]	19400			http://musicbroshop.com/goods/view?no=2305&market=naver	http://m.musicbroshop.com/goods/view?no=2305&market=naver	http://musicbroshop.com/data/goods/8/2022/03/2305_tmp_0e5024013be0a1a6c303991fd60ac8670390view.jpg		K-POP	MUSIC	POP															KAKAO ENTERTAINMENT	대한민국(한국, 남한)						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
2308	브레이브걸스(Brave Girls) - 미니 6집 [THANK YOU]	14900			http://musicbroshop.com/goods/view?no=2308&market=naver	http://m.musicbroshop.com/goods/view?no=2308&market=naver	http://musicbroshop.com/data/goods/8/2022/03/_tmp_76f040f0a63a36a3fe6d479c51a9d2b67309view.jpg		K-POP	MUSIC	댄스														브레이브 엔터테인먼트	KAKAO ENTERTAINMENT	대한민국						0.00								0	3000	Y	지역별 배송비 최대 8,000&#x20a9; 추가					
